poiid,nombre,direccion,telefono,correoelectronico,latitude,longitude,altitud,capacidad,capacidad_disc,fecha_ultima_actualizacion,libres,libres_discapacitados,nivelocupacion_naranja,nivelocupacion_rojo,smassa_sector_sare
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:43:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:43:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:43:04,240,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:43:04,93,0,12,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:43:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:43:04,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:43:04,82,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:43:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:43:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:43:05,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:43:05,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:45:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:45:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:45:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:45:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:45:03,240,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:45:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:45:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:45:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:45:04,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:45:04,82,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:45:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:45:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:45:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:45:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:47:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:47:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:47:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:47:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:47:03,240,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:47:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:47:03,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:47:03,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:47:03,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:47:03,82,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:47:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:47:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:47:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:47:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:49:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:49:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:49:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:49:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:49:03,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:49:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:49:03,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:49:03,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:49:03,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:49:03,82,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:49:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:49:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:49:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:49:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:51:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:51:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:51:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:51:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:51:03,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:51:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:51:03,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:51:03,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:51:03,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:51:03,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:51:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:51:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:51:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:51:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:53:04,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:53:04,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:53:04,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:53:04,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:53:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:53:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:53:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:53:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:53:04,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:53:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:53:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:53:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:53:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:53:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:55:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:55:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:55:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:55:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:55:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:55:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:55:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:55:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:55:04,333,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:55:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:55:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:55:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:55:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:55:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:57:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:57:04,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:57:04,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:57:04,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:57:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:57:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:57:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:57:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:57:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:57:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:57:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:57:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:57:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:57:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 05:59:04,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 05:59:04,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 05:59:04,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 05:59:04,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 05:59:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 05:59:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 05:59:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 05:59:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 05:59:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 05:59:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 05:59:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 05:59:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 05:59:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 05:59:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:01:04,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:01:04,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:01:04,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:01:04,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:01:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:01:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 06:01:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 06:01:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 06:01:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 06:01:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 06:01:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 06:01:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 06:01:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 06:01:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:03:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:03:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:03:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:03:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:03:03,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:03:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 06:03:03,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 06:03:03,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 06:03:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 06:03:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 06:03:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 06:03:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 06:03:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 06:03:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:05:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:05:04,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:05:04,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:05:04,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:05:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:05:04,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 06:05:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 06:05:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 06:05:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 06:05:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 06:05:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 06:05:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 06:05:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 06:05:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:07:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:07:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:07:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:07:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:07:03,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:07:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 06:07:03,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 06:07:03,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 06:07:03,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 06:07:03,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 06:07:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 06:07:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 06:07:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 06:07:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:09:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:09:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:09:03,66,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:09:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:09:03,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:09:03,93,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-05 06:09:04,272,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-05 06:09:04,343,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-05 06:09:04,334,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-05 06:09:04,91,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-05 06:09:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-05 06:09:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-05 06:09:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-05 06:09:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-05 06:11:03,298,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-05 06:11:03,308,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-05 06:11:03,67,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-05 06:11:03,504,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-05 06:11:04,243,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-05 06:11:04,93,0,12,5,0
